ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   71,97.98%,Judy Kim,(Democratic),0,AD 37,2025-11-05_01:51:48.175511
ED   71,97.98%,Suzanne Adams,(Democratic),0,AD 37,2025-11-05_01:51:48.175511
ED   71,97.98%,James G. Clynes,(Democratic),0,AD 37,2025-11-05_01:51:48.175511
ED   71,97.98%,Deborah A. Kaplan,(Democratic),0,AD 37,2025-11-05_01:51:48.175511
ED   71,97.98%,Gowri Krishna,(Working Families),0,AD 37,2025-11-05_01:51:48.175511
ED   71,97.98%,Jared Trujillo,(Working Families),0,AD 37,2025-11-05_01:51:48.175511
ED   71,97.98%,WRITE-IN,&nbsp,0,AD 37,2025-11-05_01:51:48.175511
Total,,Judy Kim,(Democratic),-,AD 37,2025-11-05_01:51:48.175511
Total,,Suzanne Adams,(Democratic),-,AD 37,2025-11-05_01:51:48.175511
Total,,James G. Clynes,(Democratic),-,AD 37,2025-11-05_01:51:48.175511
Total,,Deborah A. Kaplan,(Democratic),-,AD 37,2025-11-05_01:51:48.175511
Total,,Gowri Krishna,(Working Families),-,AD 37,2025-11-05_01:51:48.175511
Total,,Jared Trujillo,(Working Families),-,AD 37,2025-11-05_01:51:48.175511
Total,,WRITE-IN,&nbsp,-,AD 37,2025-11-05_01:51:48.175511
ED   60,97.98%,Judy Kim,(Democratic),389,AD 61,2025-11-05_01:51:48.175511
ED   60,97.98%,Suzanne Adams,(Democratic),350,AD 61,2025-11-05_01:51:48.175511
ED   60,97.98%,James G. Clynes,(Democratic),331,AD 61,2025-11-05_01:51:48.175511
ED   60,97.98%,Deborah A. Kaplan,(Democratic),350,AD 61,2025-11-05_01:51:48.175511
ED   60,97.98%,Gowri Krishna,(Working Families),71,AD 61,2025-11-05_01:51:48.175511
ED   60,97.98%,Jared Trujillo,(Working Families),67,AD 61,2025-11-05_01:51:48.175511
ED   60,97.98%,WRITE-IN,&nbsp,21,AD 61,2025-11-05_01:51:48.175511
ED   61,97.98%,Judy Kim,(Democratic),570,AD 61,2025-11-05_01:51:48.175511
ED   61,97.98%,Suzanne Adams,(Democratic),519,AD 61,2025-11-05_01:51:48.175511
ED   61,97.98%,James G. Clynes,(Democratic),479,AD 61,2025-11-05_01:51:48.175511
ED   61,97.98%,Deborah A. Kaplan,(Democratic),511,AD 61,2025-11-05_01:51:48.175511
ED   61,97.98%,Gowri Krishna,(Working Families),133,AD 61,2025-11-05_01:51:48.175511
ED   61,97.98%,Jared Trujillo,(Working Families),130,AD 61,2025-11-05_01:51:48.175511
ED   61,97.98%,WRITE-IN,&nbsp,40,AD 61,2025-11-05_01:51:48.175511
ED   62,97.98%,Judy Kim,(Democratic),479,AD 61,2025-11-05_01:51:48.175511
ED   62,97.98%,Suzanne Adams,(Democratic),452,AD 61,2025-11-05_01:51:48.175511
ED   62,97.98%,James G. Clynes,(Democratic),419,AD 61,2025-11-05_01:51:48.175511
ED   62,97.98%,Deborah A. Kaplan,(Democratic),439,AD 61,2025-11-05_01:51:48.175511
ED   62,97.98%,Gowri Krishna,(Working Families),83,AD 61,2025-11-05_01:51:48.175511
ED   62,97.98%,Jared Trujillo,(Working Families),79,AD 61,2025-11-05_01:51:48.175511
ED   62,97.98%,WRITE-IN,&nbsp,31,AD 61,2025-11-05_01:51:48.175511
ED   63,97.98%,Judy Kim,(Democratic),576,AD 61,2025-11-05_01:51:48.175511
ED   63,97.98%,Suzanne Adams,(Democratic),559,AD 61,2025-11-05_01:51:48.175511
ED   63,97.98%,James G. Clynes,(Democratic),523,AD 61,2025-11-05_01:51:48.175511
ED   63,97.98%,Deborah A. Kaplan,(Democratic),544,AD 61,2025-11-05_01:51:48.175511
ED   63,97.98%,Gowri Krishna,(Working Families),109,AD 61,2025-11-05_01:51:48.175511
ED   63,97.98%,Jared Trujillo,(Working Families),109,AD 61,2025-11-05_01:51:48.175511
ED   63,97.98%,WRITE-IN,&nbsp,41,AD 61,2025-11-05_01:51:48.175511
ED   64,97.98%,Judy Kim,(Democratic),310,AD 61,2025-11-05_01:51:48.175511
ED   64,97.98%,Suzanne Adams,(Democratic),296,AD 61,2025-11-05_01:51:48.175511
ED   64,97.98%,James G. Clynes,(Democratic),276,AD 61,2025-11-05_01:51:48.175511
ED   64,97.98%,Deborah A. Kaplan,(Democratic),304,AD 61,2025-11-05_01:51:48.175511
ED   64,97.98%,Gowri Krishna,(Working Families),55,AD 61,2025-11-05_01:51:48.175511
ED   64,97.98%,Jared Trujillo,(Working Families),58,AD 61,2025-11-05_01:51:48.175511
ED   64,97.98%,WRITE-IN,&nbsp,19,AD 61,2025-11-05_01:51:48.175511
ED   65,97.98%,Judy Kim,(Democratic),534,AD 61,2025-11-05_01:51:48.175511
ED   65,97.98%,Suzanne Adams,(Democratic),480,AD 61,2025-11-05_01:51:48.175511
ED   65,97.98%,James G. Clynes,(Democratic),465,AD 61,2025-11-05_01:51:48.175511
ED   65,97.98%,Deborah A. Kaplan,(Democratic),494,AD 61,2025-11-05_01:51:48.175511
ED   65,97.98%,Gowri Krishna,(Working Families),84,AD 61,2025-11-05_01:51:48.175511
ED   65,97.98%,Jared Trujillo,(Working Families),91,AD 61,2025-11-05_01:51:48.175511
ED   65,97.98%,WRITE-IN,&nbsp,27,AD 61,2025-11-05_01:51:48.175511
ED   66,97.98%,Judy Kim,(Democratic),510,AD 61,2025-11-05_01:51:48.175511
ED   66,97.98%,Suzanne Adams,(Democratic),486,AD 61,2025-11-05_01:51:48.175511
ED   66,97.98%,James G. Clynes,(Democratic),452,AD 61,2025-11-05_01:51:48.175511
ED   66,97.98%,Deborah A. Kaplan,(Democratic),488,AD 61,2025-11-05_01:51:48.175511
ED   66,97.98%,Gowri Krishna,(Working Families),81,AD 61,2025-11-05_01:51:48.175511
ED   66,97.98%,Jared Trujillo,(Working Families),79,AD 61,2025-11-05_01:51:48.175511
ED   66,97.98%,WRITE-IN,&nbsp,37,AD 61,2025-11-05_01:51:48.175511
ED   67,97.98%,Judy Kim,(Democratic),510,AD 61,2025-11-05_01:51:48.175511
ED   67,97.98%,Suzanne Adams,(Democratic),474,AD 61,2025-11-05_01:51:48.175511
ED   67,97.98%,James G. Clynes,(Democratic),445,AD 61,2025-11-05_01:51:48.175511
ED   67,97.98%,Deborah A. Kaplan,(Democratic),468,AD 61,2025-11-05_01:51:48.175511
ED   67,97.98%,Gowri Krishna,(Working Families),114,AD 61,2025-11-05_01:51:48.175511
ED   67,97.98%,Jared Trujillo,(Working Families),116,AD 61,2025-11-05_01:51:48.175511
ED   67,97.98%,WRITE-IN,&nbsp,30,AD 61,2025-11-05_01:51:48.175511
ED   68,97.98%,Judy Kim,(Democratic),605,AD 61,2025-11-05_01:51:48.175511
ED   68,97.98%,Suzanne Adams,(Democratic),555,AD 61,2025-11-05_01:51:48.175511
ED   68,97.98%,James G. Clynes,(Democratic),514,AD 61,2025-11-05_01:51:48.175511
ED   68,97.98%,Deborah A. Kaplan,(Democratic),546,AD 61,2025-11-05_01:51:48.175511
ED   68,97.98%,Gowri Krishna,(Working Families),120,AD 61,2025-11-05_01:51:48.175511
ED   68,97.98%,Jared Trujillo,(Working Families),115,AD 61,2025-11-05_01:51:48.175511
ED   68,97.98%,WRITE-IN,&nbsp,25,AD 61,2025-11-05_01:51:48.175511
ED   69,97.98%,Judy Kim,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   69,97.98%,Suzanne Adams,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   69,97.98%,James G. Clynes,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   69,97.98%,Deborah A. Kaplan,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   69,97.98%,Gowri Krishna,(Working Families),0,AD 61,2025-11-05_01:51:48.175511
ED   69,97.98%,Jared Trujillo,(Working Families),0,AD 61,2025-11-05_01:51:48.175511
ED   69,97.98%,WRITE-IN,&nbsp,0,AD 61,2025-11-05_01:51:48.175511
ED   70,97.98%,Judy Kim,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   70,97.98%,Suzanne Adams,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   70,97.98%,James G. Clynes,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   70,97.98%,Deborah A. Kaplan,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   70,97.98%,Gowri Krishna,(Working Families),0,AD 61,2025-11-05_01:51:48.175511
ED   70,97.98%,Jared Trujillo,(Working Families),0,AD 61,2025-11-05_01:51:48.175511
ED   70,97.98%,WRITE-IN,&nbsp,0,AD 61,2025-11-05_01:51:48.175511
ED   71,97.98%,Judy Kim,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   71,97.98%,Suzanne Adams,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   71,97.98%,James G. Clynes,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   71,97.98%,Deborah A. Kaplan,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   71,97.98%,Gowri Krishna,(Working Families),0,AD 61,2025-11-05_01:51:48.175511
ED   71,97.98%,Jared Trujillo,(Working Families),0,AD 61,2025-11-05_01:51:48.175511
ED   71,97.98%,WRITE-IN,&nbsp,0,AD 61,2025-11-05_01:51:48.175511
ED   72,97.98%,Judy Kim,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   72,97.98%,Suzanne Adams,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   72,97.98%,James G. Clynes,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   72,97.98%,Deborah A. Kaplan,(Democratic),0,AD 61,2025-11-05_01:51:48.175511
ED   72,97.98%,Gowri Krishna,(Working Families),0,AD 61,2025-11-05_01:51:48.175511
ED   72,97.98%,Jared Trujillo,(Working Families),0,AD 61,2025-11-05_01:51:48.175511
